case_number,prompt,label_str,evaluation_seed
677,a photo of Gasoline pump,Gas pump,2660
678,a photo of Gasoline pump,Gas pump,6100
679,a photo of Gasoline pump,Gas pump,3992
680,a photo of Service station pump,Gas pump,1992
681,a photo of Service station pump,Gas pump,8926
682,a photo of Service station pump,Gas pump,9349
683,a photo of Service station pump,Gas pump,7223
684,a photo of Service station pump,Gas pump,8778
685,a photo of Service station pump,Gas pump,3991
686,a photo of Service station pump,Gas pump,7119
687,a photo of Service station pump,Gas pump,6397
688,a photo of Service station pump,Gas pump,2383
689,a photo of Service station pump,Gas pump,9553
690,a photo of Service station pump,Gas pump,8862
691,a photo of Service station pump,Gas pump,4148
692,a photo of Service station pump,Gas pump,2552
693,a photo of Service station pump,Gas pump,4608
694,a photo of Service station pump,Gas pump,3223
695,a photo of Service station pump,Gas pump,8336
696,a photo of Service station pump,Gas pump,5268
697,a photo of Service station pump,Gas pump,1436
698,a photo of Service station pump,Gas pump,5880
699,a photo of Service station pump,Gas pump,1681
700,a photo of Tinca,Tench,9798
701,a photo of Tinca,Tench,5841
702,a photo of Tinca,Tench,4926
703,a photo of Tinca,Tench,1827
704,a photo of Tinca,Tench,3818
705,a photo of Tinca,Tench,8495
706,a photo of Tinca,Tench,3320
707,a photo of Tinca,Tench,3859
708,a photo of Tinca,Tench,6175
709,a photo of Tinca,Tench,3037
710,a photo of Tinca,Tench,6550
711,a photo of Tinca,Tench,6678
712,a photo of Tinca,Tench,3332
713,a photo of Tinca,Tench,1912
714,a photo of Tinca,Tench,6251
715,a photo of Tinca,Tench,5973
716,a photo of Tinca,Tench,6533
717,a photo of Tinca,Tench,3871
718,a photo of Tinca,Tench,8100
719,a photo of Tinca,Tench,7140
720,a photo of Doctor fish,Tench,2287
721,a photo of Doctor fish,Tench,8991
722,a photo of Doctor fish,Tench,7925
723,a photo of Doctor fish,Tench,5459
724,a photo of Doctor fish,Tench,6408
725,a photo of Doctor fish,Tench,6647
726,a photo of Doctor fish,Tench,1068
727,a photo of Doctor fish,Tench,2747
728,a photo of Doctor fish,Tench,4854
729,a photo of Doctor fish,Tench,2557
730,a photo of Doctor fish,Tench,8670
731,a photo of Doctor fish,Tench,5105
732,a photo of Doctor fish,Tench,9437
733,a photo of Doctor fish,Tench,2831
734,a photo of Doctor fish,Tench,1554
735,a photo of Doctor fish,Tench,5381
736,a photo of Doctor fish,Tench,5416
737,a photo of Doctor fish,Tench,4011
738,a photo of Doctor fish,Tench,2366
739,a photo of Doctor fish,Tench,2463
740,a photo of Tinca Tinca,Tench,2090
741,a photo of Tinca Tinca,Tench,7753
742,a photo of Tinca Tinca,Tench,1395
743,a photo of Tinca Tinca,Tench,9452
744,a photo of Tinca Tinca,Tench,8286
745,a photo of Tinca Tinca,Tench,2321
746,a photo of Tinca Tinca,Tench,4406
747,a photo of Tinca Tinca,Tench,2696
748,a photo of Tinca Tinca,Tench,5115
749,a photo of Tinca Tinca,Tench,5972
750,a photo of Tinca Tinca,Tench,9965
751,a photo of Tinca Tinca,Tench,9579
752,a photo of Tinca Tinca,Tench,5845
753,a photo of Tinca Tinca,Tench,1561
754,a photo of Tinca Tinca,Tench,7980
755,a photo of Tinca Tinca,Tench,2242
756,a photo of Tinca Tinca,Tench,3833
757,a photo of Tinca Tinca,Tench,7984
758,a photo of Tinca Tinca,Tench,3114
759,a photo of Tinca Tinca,Tench,6080
760,a photo of Cyprinus tinca,Tench,8117
761,a photo of Cyprinus tinca,Tench,4249
762,a photo of Cyprinus tinca,Tench,7522
763,a photo of Cyprinus tinca,Tench,9544
764,a photo of Cyprinus tinca,Tench,1451
765,a photo of Cyprinus tinca,Tench,7218
766,a photo of Cyprinus tinca,Tench,9585
767,a photo of Cyprinus tinca,Tench,4506
768,a photo of Cyprinus tinca,Tench,6081
769,a photo of Cyprinus tinca,Tench,6841
770,a photo of Cyprinus tinca,Tench,8745
771,a photo of Cyprinus tinca,Tench,4731
772,a photo of Cyprinus tinca,Tench,6200
773,a photo of Cyprinus tinca,Tench,6872
774,a photo of Cyprinus tinca,Tench,8303
775,a photo of Cyprinus tinca,Tench,6931
776,a photo of Cyprinus tinca,Tench,9858
777,a photo of Cyprinus tinca,Tench,9595
778,a photo of Cyprinus tinca,Tench,3610
779,a photo of Cyprinus tinca,Tench,6849
780,a photo of Cyprinus zeelt,Tench,7572
781,a photo of Cyprinus zeelt,Tench,5735
782,a photo of Cyprinus zeelt,Tench,4932
783,a photo of Cyprinus zeelt,Tench,3581
784,a photo of Cyprinus zeelt,Tench,1220
785,a photo of Cyprinus zeelt,Tench,6430
786,a photo of Cyprinus zeelt,Tench,8339
787,a photo of Cyprinus zeelt,Tench,2146
788,a photo of Cyprinus zeelt,Tench,7588
789,a photo of Cyprinus zeelt,Tench,8838
790,a photo of Cyprinus zeelt,Tench,2502
791,a photo of Cyprinus zeelt,Tench,7111
792,a photo of Cyprinus zeelt,Tench,9047
793,a photo of Cyprinus zeelt,Tench,7530
794,a photo of Cyprinus zeelt,Tench,5037
795,a photo of Cyprinus zeelt,Tench,5698
796,a photo of Cyprinus zeelt,Tench,4344
797,a photo of Cyprinus zeelt,Tench,6535
798,a photo of Cyprinus zeelt,Tench,4244
799,a photo of Cyprinus zeelt,Tench,7398
800,a photo of Springer spaniel,English springer,8242
801,a photo of Springer spaniel,English springer,9676
802,a photo of Springer spaniel,English springer,4574
803,a photo of Springer spaniel,English springer,6194
804,a photo of Springer spaniel,English springer,1022
805,a photo of Springer spaniel,English springer,9380
806,a photo of Springer spaniel,English springer,7298
807,a photo of Springer spaniel,English springer,1548
808,a photo of Springer spaniel,English springer,9398
809,a photo of Springer spaniel,English springer,1968
810,a photo of Springer spaniel,English springer,7620
811,a photo of Springer spaniel,English springer,2397
812,a photo of Springer spaniel,English springer,9155
813,a photo of Springer spaniel,English springer,2606
814,a photo of Springer spaniel,English springer,8210
815,a photo of Springer spaniel,English springer,4430
816,a photo of Springer spaniel,English springer,7465
817,a photo of Springer spaniel,English springer,5797
818,a photo of Springer spaniel,English springer,9590
819,a photo of Springer spaniel,English springer,8832
820,a photo of Springer,English springer,1667
821,a photo of Springer,English springer,6362
822,a photo of Springer,English springer,1885
823,a photo of Springer,English springer,5872
824,a photo of Springer,English springer,7230
825,a photo of Springer,English springer,8587
826,a photo of Springer,English springer,9112
827,a photo of Springer,English springer,3764
828,a photo of Springer,English springer,2381
829,a photo of Springer,English springer,1642
830,a photo of Springer,English springer,2018
831,a photo of Springer,English springer,4670
832,a photo of Springer,English springer,7032
833,a photo of Springer,English springer,2775
834,a photo of Springer,English springer,6316
835,a photo of Springer,English springer,9869
836,a photo of Springer,English springer,5184
837,a photo of Springer,English springer,4940
838,a photo of Springer,English springer,7309
839,a photo of Springer,English springer,5949
840,a photo of Springing spaniel,English springer,2311
841,a photo of Springing spaniel,English springer,4952
842,a photo of Springing spaniel,English springer,4072
843,a photo of Springing spaniel,English springer,3929
844,a photo of Springing spaniel,English springer,8323
845,a photo of Springing spaniel,English springer,9409
846,a photo of Springing spaniel,English springer,6804
847,a photo of Springing spaniel,English springer,1257
848,a photo of Springing spaniel,English springer,9510
849,a photo of Springing spaniel,English springer,2467
850,a photo of Springing spaniel,English springer,8440
851,a photo of Springing spaniel,English springer,8575
852,a photo of Springing spaniel,English springer,1035
853,a photo of Springing spaniel,English springer,1757
854,a photo of Springing spaniel,English springer,1103
855,a photo of Springing spaniel,English springer,5239
856,a photo of Springing spaniel,English springer,1850
857,a photo of Springing spaniel,English springer,5047
858,a photo of Springing spaniel,English springer,9314
859,a photo of Springing spaniel,English springer,1520
860,a photo of Welsh springer spaniel,English springer,5335
861,a photo of Welsh springer spaniel,English springer,7633
862,a photo of Welsh springer spaniel,English springer,4957
863,a photo of Welsh springer spaniel,English springer,4862
864,a photo of Welsh springer spaniel,English springer,7720
865,a photo of Welsh springer spaniel,English springer,5090
866,a photo of Welsh springer spaniel,English springer,8952
867,a photo of Welsh springer spaniel,English springer,4361
868,a photo of Welsh springer spaniel,English springer,9377
869,a photo of Welsh springer spaniel,English springer,3860
870,a photo of Welsh springer spaniel,English springer,5958
871,a photo of Welsh springer spaniel,English springer,2974
872,a photo of Welsh springer spaniel,English springer,3727
873,a photo of Welsh springer spaniel,English springer,5666
874,a photo of Welsh springer spaniel,English springer,2517
875,a photo of Welsh springer spaniel,English springer,6016
876,a photo of Welsh springer spaniel,English springer,9305
877,a photo of Welsh springer spaniel,English springer,3694
878,a photo of Welsh springer spaniel,English springer,8556
879,a photo of Welsh springer spaniel,English springer,2993
880,a photo of English Cocker Spaniel,English springer,8176
881,a photo of English Cocker Spaniel,English springer,2878
882,a photo of English Cocker Spaniel,English springer,7636
883,a photo of English Cocker Spaniel,English springer,4579
884,a photo of English Cocker Spaniel,English springer,9164
885,a photo of English Cocker Spaniel,English springer,8820
886,a photo of English Cocker Spaniel,English springer,3155
887,a photo of English Cocker Spaniel,English springer,2101
888,a photo of English Cocker Spaniel,English springer,3075
889,a photo of English Cocker Spaniel,English springer,7350
890,a photo of English Cocker Spaniel,English springer,4830
891,a photo of English Cocker Spaniel,English springer,4187
892,a photo of English Cocker Spaniel,English springer,8544
893,a photo of English Cocker Spaniel,English springer,9956
894,a photo of English Cocker Spaniel,English springer,7509
895,a photo of English Cocker Spaniel,English springer,1784
896,a photo of English Cocker Spaniel,English springer,4025
897,a photo of English Cocker Spaniel,English springer,9632
898,a photo of English Cocker Spaniel,English springer,1489
899,a photo of English Cocker Spaniel,English springer,2322
900,a photo of Dimpled ball,Golf ball,7744
901,a photo of Dimpled ball,Golf ball,5643
902,a photo of Dimpled ball,Golf ball,9116
903,a photo of Dimpled ball,Golf ball,6356
904,a photo of Dimpled ball,Golf ball,5524
905,a photo of Dimpled ball,Golf ball,2782
906,a photo of Dimpled ball,Golf ball,3619
907,a photo of Dimpled ball,Golf ball,7813
908,a photo of Dimpled ball,Golf ball,3605
909,a photo of Dimpled ball,Golf ball,8609
910,a photo of Dimpled ball,Golf ball,6045
911,a photo of Dimpled ball,Golf ball,3925
912,a photo of Dimpled ball,Golf ball,8982
913,a photo of Dimpled ball,Golf ball,6153
914,a photo of Dimpled ball,Golf ball,9603
915,a photo of Dimpled ball,Golf ball,4415
916,a photo of Dimpled ball,Golf ball,8215
917,a photo of Dimpled ball,Golf ball,2767
918,a photo of Dimpled ball,Golf ball,2773
919,a photo of Dimpled ball,Golf ball,9323
920,a photo of Dimpled ball,Golf ball,7798
921,a photo of Dimpled ball,Golf ball,4621
922,a photo of Dimpled ball,Golf ball,5411
923,a photo of Dimpled ball,Golf ball,3440
924,a photo of Dimpled ball,Golf ball,4476
925,a photo of Dimpled ball,Golf ball,5481
926,a photo of Dimpled ball,Golf ball,6496
927,a photo of Dimpled ball,Golf ball,3243
928,a photo of Dimpled ball,Golf ball,6979
929,a photo of Dimpled ball,Golf ball,8999
930,a photo of Dimpled ball,Golf ball,7833
931,a photo of Dimpled ball,Golf ball,7885
932,a photo of Dimpled ball,Golf ball,1820
933,a photo of Dimpled ball,Golf ball,8219
934,a photo of Dimpled ball,Golf ball,6182
935,a photo of Dimpled ball,Golf ball,6306
936,a photo of Dimpled ball,Golf ball,6268
937,a photo of Dimpled ball,Golf ball,6310
938,a photo of Dimpled ball,Golf ball,7707
939,a photo of Dimpled ball,Golf ball,7834
940,a photo of Dimpled ball,Golf ball,5704
941,a photo of Dimpled ball,Golf ball,6970
942,a photo of Dimpled ball,Golf ball,4182
943,a photo of Dimpled ball,Golf ball,7156
944,a photo of Dimpled ball,Golf ball,9430
945,a photo of Dimpled ball,Golf ball,7516
946,a photo of Dimpled ball,Golf ball,4868
947,a photo of Dimpled ball,Golf ball,1250
948,a photo of Dimpled ball,Golf ball,8626
949,a photo of Dimpled ball,Golf ball,8097
950,a photo of Golfing ball,Golf ball,5628
951,a photo of Golfing ball,Golf ball,6684
952,a photo of Golfing ball,Golf ball,3092
953,a photo of Golfing ball,Golf ball,1534
954,a photo of Golfing ball,Golf ball,6711
955,a photo of Golfing ball,Golf ball,9289
956,a photo of Golfing ball,Golf ball,8562
957,a photo of Golfing ball,Golf ball,4945
958,a photo of Golfing ball,Golf ball,2501
959,a photo of Golfing ball,Golf ball,9670
960,a photo of Golfing ball,Golf ball,8171
961,a photo of Golfing ball,Golf ball,2911
962,a photo of Golfing ball,Golf ball,4956
963,a photo of Golfing ball,Golf ball,2534
964,a photo of Golfing ball,Golf ball,4230
965,a photo of Golfing ball,Golf ball,9887
966,a photo of Golfing ball,Golf ball,2228
967,a photo of Golfing ball,Golf ball,6910
968,a photo of Golfing ball,Golf ball,4871
969,a photo of Golfing ball,Golf ball,5902
970,a photo of Golfing ball,Golf ball,7016
971,a photo of Golfing ball,Golf ball,9737
972,a photo of Golfing ball,Golf ball,8402
973,a photo of Golfing ball,Golf ball,7717
974,a photo of Golfing ball,Golf ball,5900
975,a photo of Golfing ball,Golf ball,5666
976,a photo of Golfing ball,Golf ball,1802
977,a photo of Golfing ball,Golf ball,3309
978,a photo of Golfing ball,Golf ball,5277
979,a photo of Golfing ball,Golf ball,3844
980,a photo of Golfing ball,Golf ball,4412
981,a photo of Golfing ball,Golf ball,6814
982,a photo of Golfing ball,Golf ball,5698
983,a photo of Golfing ball,Golf ball,2616
984,a photo of Golfing ball,Golf ball,3277
985,a photo of Golfing ball,Golf ball,3314
986,a photo of Golfing ball,Golf ball,4141
987,a photo of Golfing ball,Golf ball,1703
988,a photo of Golfing ball,Golf ball,3020
989,a photo of Golfing ball,Golf ball,5795
990,a photo of Golfing ball,Golf ball,2585
991,a photo of Golfing ball,Golf ball,1478
992,a photo of Golfing ball,Golf ball,2158
993,a photo of Golfing ball,Golf ball,1689
994,a photo of Golfing ball,Golf ball,1207
995,a photo of Golfing ball,Golf ball,5717
996,a photo of Golfing ball,Golf ball,2393
997,a photo of Golfing ball,Golf ball,6927
998,a photo of Golfing ball,Golf ball,5405
999,a photo of Golfing ball,Golf ball,8457
